epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,10405.8,0.51415,0.31148,0.84342,0.76817,0.45893,0.51386,0.38065,1.07568,2.03666,1.09686,0.0009415,0.0009415,0.0009415
368,10433.2,0.50541,0.30805,0.83849,0.76612,0.45963,0.51392,0.38061,1.07569,2.03916,1.09716,0.00091675,0.00091675,0.00091675
369,10460.7,0.50454,0.30654,0.83638,0.76607,0.45974,0.51371,0.38037,1.07566,2.0397,1.09738,0.000892,0.000892,0.000892
370,10488.2,0.50298,0.3049,0.84087,0.76502,0.46025,0.5137,0.3806,1.07614,2.04118,1.09765,0.00086725,0.00086725,0.00086725
371,10515.7,0.51168,0.31137,0.83849,0.76172,0.45969,0.5135,0.38027,1.07607,2.04053,1.09736,0.0008425,0.0008425,0.0008425
372,10543.1,0.50823,0.30861,0.84105,0.75909,0.46041,0.51394,0.3807,1.07541,2.04109,1.09672,0.00081775,0.00081775,0.00081775
373,10570.4,0.50526,0.30646,0.83647,0.75004,0.46394,0.51401,0.38058,1.07578,2.04267,1.097,0.000793,0.000793,0.000793
374,10597.8,0.49339,0.30168,0.83744,0.75065,0.46519,0.51438,0.38071,1.07634,2.04515,1.09799,0.00076825,0.00076825,0.00076825
375,10625.3,0.50739,0.30809,0.83932,0.74977,0.46389,0.51376,0.38025,1.07597,2.04337,1.09801,0.0007435,0.0007435,0.0007435
376,10652.6,0.49891,0.30409,0.83287,0.75055,0.46444,0.51377,0.38037,1.07562,2.04473,1.09759,0.00071875,0.00071875,0.00071875
377,10680,0.50774,0.30452,0.83311,0.75037,0.46463,0.51425,0.38045,1.07571,2.04709,1.09751,0.000694,0.000694,0.000694
378,10707.5,0.49891,0.3031,0.8383,0.75614,0.46211,0.51422,0.38019,1.07636,2.04802,1.09795,0.00066925,0.00066925,0.00066925
379,10735.1,0.5053,0.3072,0.83871,0.75069,0.46509,0.51394,0.37982,1.07629,2.04825,1.09803,0.0006445,0.0006445,0.0006445
380,10762.6,0.50304,0.30326,0.83474,0.75102,0.46534,0.514,0.37985,1.07651,2.0479,1.09852,0.00061975,0.00061975,0.00061975
381,10789.9,0.49751,0.30355,0.83382,0.75257,0.46256,0.51411,0.38028,1.07656,2.04945,1.09854,0.000595,0.000595,0.000595
382,10817.2,0.48906,0.30178,0.83674,0.75702,0.46107,0.51371,0.38011,1.07606,2.04984,1.09804,0.00057025,0.00057025,0.00057025
383,10844.7,0.50244,0.30132,0.83531,0.75611,0.46042,0.51334,0.38003,1.07651,2.05099,1.09853,0.0005455,0.0005455,0.0005455
384,10871.9,0.49221,0.29958,0.83206,0.75347,0.46049,0.51273,0.3801,1.07665,2.05073,1.09893,0.00052075,0.00052075,0.00052075
385,10899.5,0.50032,0.30249,0.83814,0.75711,0.45973,0.51236,0.37962,1.07675,2.05081,1.09917,0.000496,0.000496,0.000496
386,10926.7,0.49758,0.29978,0.83605,0.74549,0.46472,0.51254,0.37988,1.07748,2.04866,1.09962,0.00047125,0.00047125,0.00047125
387,10954.1,0.4866,0.29745,0.83403,0.74881,0.46361,0.51195,0.37954,1.07687,2.04906,1.09939,0.0004465,0.0004465,0.0004465
388,10981.5,0.49206,0.29709,0.83415,0.74569,0.46391,0.51208,0.37947,1.0771,2.04981,1.09992,0.00042175,0.00042175,0.00042175
389,11008.9,0.47837,0.29406,0.83686,0.74782,0.46485,0.51247,0.37963,1.07711,2.04969,1.1001,0.000397,0.000397,0.000397
390,11036.4,0.49184,0.29453,0.83589,0.74808,0.46367,0.51195,0.37947,1.07674,2.04751,1.10041,0.00037225,0.00037225,0.00037225
391,11076.8,0.47535,0.27358,0.80449,0.74472,0.46492,0.51231,0.37958,1.07563,2.04783,1.09905,0.0003475,0.0003475,0.0003475
392,11104.2,0.46573,0.26703,0.80216,0.74692,0.46349,0.51166,0.37939,1.07545,2.04903,1.09913,0.00032275,0.00032275,0.00032275
393,11131.4,0.46007,0.26291,0.8009,0.75562,0.46132,0.51141,0.37972,1.07524,2.04881,1.09937,0.000298,0.000298,0.000298
394,11158.6,0.45586,0.26036,0.79976,0.75324,0.46157,0.51139,0.38007,1.075,2.04979,1.09889,0.00027325,0.00027325,0.00027325
395,11186,0.45435,0.26081,0.7998,0.75304,0.46132,0.51136,0.37965,1.07498,2.05037,1.09934,0.0002485,0.0002485,0.0002485
396,11213.1,0.4504,0.25755,0.79684,0.74311,0.46391,0.51167,0.3798,1.07538,2.05121,1.09964,0.00022375,0.00022375,0.00022375
397,11240.5,0.44367,0.25752,0.79686,0.75214,0.46157,0.51126,0.37978,1.07539,2.05119,1.09993,0.000199,0.000199,0.000199
398,11267.8,0.44584,0.25454,0.79841,0.75096,0.46214,0.51099,0.3797,1.07579,2.0521,1.1003,0.00017425,0.00017425,0.00017425
399,11295.1,0.44919,0.2572,0.79673,0.74988,0.46192,0.51134,0.37969,1.07627,2.05199,1.1006,0.0001495,0.0001495,0.0001495
400,11322.3,0.44201,0.25323,0.79584,0.74544,0.46398,0.5113,0.37994,1.07618,2.05142,1.10125,0.00012475,0.00012475,0.00012475
